Fecha;Santander;BBVA;CaixaBank;Sabadell;Unicaja;Bankinter
2023-02-02 00:00:00;3,106278658;5,708659172;3,193625689;0,999296129;0,947754323;5,588071823
2023-02-03 00:00:00;3,164162397;5,80019331;3,106942654;0,974013865;0,941103339;5,508170128
2023-02-06 00:00:00;3,116227388;5,701941013;3,181586504;0,969300151;0,930295646;5,606772423
2023-02-07 00:00:00;3,183608055;5,691024303;3,182389259;0,978299022;0,940272152;5,620372295
2023-02-08 00:00:00;3,191295624;5,670870304;3,232954025;1,007009387;0,93528384;5,737676144
2023-02-09 00:00:00;3,167327881;5,710339069;3,244993687;1,011294603;0,946091592;5,754675865
2023-02-10 00:00:00;3,11894083;5,659953117;3,186402321;0,995868087;0,941103339;5,559170246
2023-02-13 00:00:00;3,147882462;5,736371517;3,230546474;1,013437271;0,964381516;5,640773296
2023-02-14 00:00:00;3,165971279;5,773320675;3,209678411;1,014294267;0,966875672;5,60847187
2023-02-15 00:00:00;3,139290333;5,779198647;3,214494228;1,022435784;0,961887419;5,60847187
2023-02-16 00:00:00;3,214358568;5,886687756;3,27870369;1,039148092;0,968538404;5,683274269
2023-02-17 00:00:00;3,187225342;5,858136177;3,299571753;1,039148092;0,981840253;5,805678844
2023-02-20 00:00:00;3,175015688;5,85561657;3,261848688;1,016008377;0,977683365;5,650973797
2023-02-21 00:00:00;3,18632102;5,851417542;3,224125385;1,025007129;0,977683365;5,613572598
2023-02-22 00:00:00;3,135672808;5,833782673;3,143060446;0,992439926;0,95024842;5,497968674
2023-02-23 00:00:00;3,183608055;5,906002045;3,159915686;1,005295396;0,971863925;5,511568546
2023-02-24 00:00:00;3,147430658;5,901803017;3,167941809;1,016436815;0,972695172;5,455467701
2023-02-27 00:00:00;3,213001728;6,035324574;3,210480928;1,034434438;0,979346097;5,531970501
2023-02-28 00:00:00;3,366755724;6,19151926;3,252217293;1,057574272;1,005949736;5,654373646
2023-03-01 00:00:00;3,337361574;6,067234993;3,212085962;1,066573143;0,985997021;5,4928689
2023-03-02 00:00:00;3,331482649;6,096626282;3,205665112;1,055431485;0,979346097;5,59317112
2023-03-03 00:00:00;3,434135914;6,195717335;3,2722826;1,104282379;0,994310558;5,737676144
2023-03-06 00:00:00;3,48930645;6,252821445;3,313215971;1,138134837;1,010937929;5,815878391
2023-03-07 00:00:00;3,405646324;6,119299889;3,255427599;1,108996034;0,99929893;5,809078217
2023-03-08 00:00:00;3,454033375;6,147851467;3,29796648;1,1192801;1,004287004;5,836279392
2023-03-09 00:00:00;3,408359766;6,129376888;3,262650967;1,116280794;0,986828506;5,754675865
2023-03-10 00:00:00;3,265006781;5,920277596;3,204060078;1,059288263;0,961887419;5,511568546
2023-03-13 00:00:00;3,024879694;5,432379723;3,004207373;0,93416208;0,887064815;5,040654182
2023-03-14 00:00:00;3,116227388;5,617965698;3,1270082;0,976156414;0,905354738;5,183459282
2023-03-15 00:00:00;2,901424408;5,07884264;2,916721821;0,873741508;0,850484788;4,848548889
2023-03-16 00:00:00;2,976944685;5,251832485;2,878196001;0,869456351;0,835520208;4,726144791
2023-03-17 00:00:00;2,838566065;5,068764687;2,817196846;0,842117071;0,82097137;4,607141495
2023-03-20 00:00:00;2,917252064;5,232517719;2,907090425;0,856515169;0,82845366;4,675143242
2023-03-21 00:00:00;3,053369045;5,51467514;3,05798316;0,920449495;0,867112041;4,909750938
2023-03-22 00:00:00;3,060152531;5,529791355;2,992970943;0,89559567;0,847990632;4,685343742
2023-03-23 00:00:00;3,002268791;5,385353565;2,88863039;0,865599632;0,828869283;4,547639847
2023-03-24 00:00:00;2,912277222;5,146863461;2,803552389;0,828575909;0,795199096;4,302832127
2023-03-27 00:00:00;2,975587845;5,253511906;2,827631235;0,841260016;0,804344118;4,328332424
2023-03-28 00:00:00;3,005886316;5,327409744;2,842880726;0,841945648;0,806006849;4,384843349
2023-03-29 00:00:00;3,057891607;5,442456245;2,903077364;0,865041375;0,821387053;4,569996834
2023-03-30 00:00:00;3,122106075;5,558342934;2,931168795;0,883587956;0,834688842;4,620178699
2023-03-31 00:00:00;3,098591328;5,518034935;2,876590967;0,865041375;0,821387053;4,52154541
2023-04-03 00:00:00;3,109444141;5,531254768;2,895853758;0,859967291;0,83136344;4,5613451
2023-04-04 00:00:00;3,116679907;5,628201962;2,88863039;0,867316008;0,822218478;4,550962925
2023-04-05 00:00:00;3,091355562;5,69342041;2,872577667;0,846144795;0,81806165;4,502510548
2023-04-06 00:00:00;3,187225342;5,799180508;2,996629477;0,873614848;0,843833864;4,599413872
2023-04-11 00:00:00;3,096781969;5,712809563;2,959740162;0,878776371;0,862955213;4,684203148
2023-04-12 00:00:00;3,14969182;5,815044403;3,000061035;0,866266131;0,864639223;4,691124916
2023-04-13 00:00:00;3,14697814;5,841484547;2,961455584;0,873789787;0,865947187;4,706698418
2023-04-14 00:00:00;3,265459299;5,998362541;3,038666248;0,89802283;0,886004448;4,883199692
2023-04-17 00:00:00;3,201244354;5,91551733;3,026656151;0,902397037;0,894724965;4,90742588
2023-04-18 00:00:00;3,255962372;6,047717094;3,099576712;0,930829346;0,89995718;4,964528561
2023-04-19 00:00:00;3,289878607;6,097071648;3,139898062;0,943514585;0,91216594;5,032013893
2023-04-20 00:00:00;3,239230394;6,005413055;3,124455929;0,930391908;0,897341132;4,973180771
2023-04-21 00:00:00;3,205766439;5,977210045;3,069550753;0,923830628;0,886876464;4,84513092
2023-04-24 00:00:00;3,203052998;6,005413055;3,048961163;0,914644897;0,884260416;4,827826977
2023-04-25 00:00:00;3,011765242;5,859111309;2,997487307;0,874314725;0,869871438;4,815713882
2023-04-26 00:00:00;2,979205608;5,88907671;2,961455584;0,874314725;0,87728399;4,820905209
2023-04-27 00:00:00;3,023877621;6,072393894;3,042955875;0,890149295;0,890364766;4,827826977
2023-04-28 00:00:00;2,934994221;5,860874176;2,875666142;0,826548517;0,801851451;4,639213085
2023-05-02 00:00:00;2,859006166;5,64406538;2,802745104;0,797853708;0,790514767;4,422912121
2023-05-03 00:00:00;2,873742819;5,543593407;2,760708094;0,78788054;0,799671352;4,388303757
2023-05-04 00:00:00;2,815715313;5,44664669;2,717813492;0,770208836;0,774817824;4,358887196
2023-05-05 00:00:00;2,900453806;5,543593407;2,755560637;0,792254806;0,783102334;4,405608177
2023-05-08 00:00:00;2,935454845;5,629964352;2,887676954;0,801877975;0,804903567;4,490398407
2023-05-09 00:00:00;2,933612347;5,561220169;2,867945194;0,811326265;0,802287459;4,460981846
2023-05-10 00:00:00;2,895388365;5,554169655;2,867087364;0,801703095;0,804031551;4,51808548
2023-05-11 00:00:00;2,891243219;5,762164593;2,851645231;0,800303221;0,797927201;4,462711811
2023-05-12 00:00:00;2,894466877;5,815044403;2,87823987;0,797853708;0,807083726;4,448868275
2023-05-15 00:00:00;2,899532795;5,571796417;2,883387327;0,807476938;0,809263885;4,480015755
2023-05-16 00:00:00;2,891703844;5,552407265;2,85765028;0,808351815;0,80621171;4,443677425
2023-05-17 00:00:00;2,908743858;5,612338066;2,903118849;0,823224068;0,813624144;4,509432316
2023-05-18 00:00:00;2,924862385;5,696945667;2,926282167;0,834247053;0,811007977;4,545771122
2023-05-19 00:00:00;2,947428703;5,721623421;2,919419289;0,832147419;0,814932168;4,526736259
2023-05-22 00:00:00;2,974600315;5,732199192;2,982903242;0,847019672;0,827140927;4,698046207
2023-05-23 00:00:00;2,970455408;5,721623421;3,009497881;0,850519061;0,828885078;4,768993378
2023-05-24 00:00:00;2,893546104;5,587660789;2,983761072;0,831097662;0,812752068;4,8018713
2023-05-25 00:00:00;2,905980587;5,654641628;3,008640051;0,843520343;0,815368176;4,768993378
2023-05-26 00:00:00;2,944665194;5,711047173;3,05753994;0,847719491;0,811007977;4,739577293
2023-05-29 00:00:00;2,894466877;5,640541077;3,059255838;0,845969915;0,807955801;4,768993378
2023-05-30 00:00:00;2,864992857;5,603524208;3,03351903;0,840195954;0,800543368;4,732654572
2023-05-31 00:00:00;2,804662704;5,393766403;2,94000864;0,808351815;0,776997983;4,621908188
2023-06-01 00:00:00;2,868676901;5,513628483;3,042955875;0,842645466;0,790078759;4,755150318
2023-06-02 00:00:00;2,956639528;5,719860554;3,115019321;0,871515214;0,804031551;4,848591328
2023-06-05 00:00:00;2,931770325;5,696945667;3,097003222;0,855243206;0,798363209;4,812252998
2023-06-06 00:00:00;2,955718517;5,709284782;3,0952878;0,866091192;0,800979435;4,853783607
2023-06-07 00:00:00;2,957560301;5,71809721;3,099576712;0,872564971;0,802287459;4,910886288
2023-06-08 00:00:00;2,972297668;5,804468155;3,128745556;0,87921375;0,815368176;4,940302849
2023-06-09 00:00:00;2,948810101;5,737487316;3,086708784;0,874139726;0,808391809;4,938572407
2023-06-12 00:00:00;2,937297106;5,776266098;3,0952878;0,870990276;0,814060152;4,898774147
2023-06-13 00:00:00;2,940060139;5,756876469;3,084134817;0,872739971;0,812752068;4,909155846
2023-06-14 00:00:00;2,993482113;5,971921921;3,14075613;0,891461611;0,819728494;4,981832981
2023-06-15 00:00:00;2,941902161;5,934906483;3,171640158;0,87615186;0,81842041;4,962798595
2023-06-16 00:00:00;2,96631074;5,984261036;3,217108727;0,892773747;0,823216736;4,988753796
2023-06-19 00:00:00;2,958481312;5,991311073;3,215392828;0,895835757;0,821036577;4,96971941
2023-06-20 00:00:00;2,940981388;5,940193653;3,177645445;0,891024113;0,817112327;4,903964996
2023-06-21 00:00:00;2,951112986;5,966634274;3,246276855;0,905458927;0,820600569;4,943764687
2023-06-22 00:00:00;2,90690136;5,933143139;3,184508562;0,889274478;0,809263885;4,871087074
2023-06-23 00:00:00;2,824004889;5,862636566;3,131319046;0,870115459;0,791386843;4,796679974
2023-06-26 00:00:00;2,840123653;5,947244644;3,113303423;0,882713079;0,795747101;4,814267159
2023-06-27 00:00:00;2,943283796;5,978972912;3,193945646;0,897585392;0,807519794;4,860016823
2023-06-28 00:00:00;3,048746347;6,040666103;3,184508562;0,901959658;0,815368176;4,86529541
2023-06-29 00:00:00;3,07776022;6,132325172;3,244561434;0,915082216;0,834989429;4,902246952
2023-06-30 00:00:00;3,117826939;6,197544098;3,248850822;0,922080994;0,839785695;4,953275681
2023-07-03 00:00:00;3,168485641;6,248661518;3,278019428;0,950075805;0,850250304;5,132754803
2023-07-04 00:00:00;3,113682032;6,190493107;3,190514088;0,94220227;0,839349687;5,136273384
2023-07-05 00:00:00;3,083287001;6,132325172;3,166492701;0,936953247;0,822780669;5,167946339
2023-07-06 00:00:00;2,988416195;6,028327942;3,148477077;0,926017702;0,802723467;5,108120918
2023-07-07 00:00:00;3,006376982;6,075919628;3,167350769;0,95488739;0,832809269;5,261205196
2023-07-10 00:00:00;3,017430067;6,061818123;3,16477704;0,950513303;0,83673352;5,28760004
2023-07-11 00:00:00;3,071312666;6,118223667;3,25399828;0,971509337;0,851994455;5,449482441
2023-07-12 00:00:00;3,199341536;6,262762547;3,27716136;0,98331964;0,85722667;5,477636337
2023-07-13 00:00:00;3,214999676;6,250423431;3,269440413;0,988131344;0,859842837;5,523385048
2023-07-14 00:00:00;3,187367916;6,23984766;3,260003328;0,98025775;0,849378228;5,359743118
2023-07-17 00:00:00;3,176314831;6,255711555;3,282308817;0,984194577;0,853738487;5,373819828
2023-07-18 00:00:00;3,232960939;6,312118053;3,302898407;0,991630733;0,86725533;5,414290428
2023-07-19 00:00:00;3,221907854;6,26099968;3,270298243;0,987256467;0,872923732;5,401973724
2023-07-20 00:00:00;3,246776819;6,340319633;3,27973485;0,985506833;0,885132313;5,234811306
2023-07-21 00:00:00;3,250000715;6,280389309;3,267724752;0,982882261;0,879899979;5,303435802
2023-07-24 00:00:00;3,242171526;6,273338795;3,249708891;0,975446224;0,872923732;5,238331318
2023-07-25 00:00:00;3,258750916;6,283914566;3,282308817;0,99600482;0,87728399;5,303435802
2023-07-26 00:00:00;3,360989809;6,268050671;3,262577295;1,000379086;0,892980874;5,203138351
2023-07-27 00:00:00;3,415332794;6,36323452;3,225687742;1,0148139;0,933967292;5,185542583
2023-07-28 00:00:00;3,387240171;6,46194458;3,173356056;0,994255245;0,940071642;5,17322588
2023-07-31 00:00:00;3,392766714;6,354421616;3,147619247;0,978945494;0,92437464;5,171465874
2023-08-01 00:00:00;3,314935923;6,169341087;3,136466265;0,958386779;0,925246716;5,115159035
2023-08-02 00:00:00;3,249079704;6,061818123;3,096145391;0,936078489;0,871179581;5,092284203
2023-08-03 00:00:00;3,302501678;6,056530476;3,199950933;0,950513303;0,885132313;5,247128487
2023-08-04 00:00:00;3,323686361;6,102359772;3,210245609;0,947013795;0,892108798;5,294638157
2023-08-07 00:00:00;3,335199833;6,141138554;3,255714178;0,953575194;0,891236663;5,350944996
2023-08-08 00:00:00;3,244934559;6,023040295;3,207671881;0,9330163;0,86943543;5,250648022
2023-08-09 00:00:00;3,269343138;6,090020657;3,237698078;0,942639649;0,870307505;5,25416708
2023-08-10 00:00:00;3,359608173;6,315642834;3,282308817;0,953575194;0,881644249;5,296397686
2023-08-11 00:00:00;3,308948994;6,327980995;3,293461323;0,952700317;0,880772114;5,372060776
2023-08-14 00:00:00;3,312633276;6,347370625;3,278019428;0,964073241;0,906061649;5,349185467
2023-08-15 00:00:00;3,285461664;6,268050671;3,269440413;0,953575194;0,895596921;5,28935957
2023-08-16 00:00:00;3,275790453;6,248661518;3,234266758;0,954012573;0,892980874;5,25416708
2023-08-17 00:00:00;3,276250839;6,23808527;3,256572008;0,959699035;0,887748539;5,303435802
2023-08-18 00:00:00;3,271185398;6,222220898;3,264293194;0,962761045;0,879028022;5,229532242
2023-08-21 00:00:00;3,279935598;6,253949642;3,248850822;0,970197141;0,883388281;5,298156261
2023-08-22 00:00:00;3,294211864;6,282151699;3,266008615;0,967135131;0,886004448;5,28760004
2023-08-23 00:00:00;3,255066395;6,23808527;3,227403641;0,953575194;0,878155947;5,217215061
2023-08-24 00:00:00;3,256908655;6,320930481;3,264293194;0,957074463;0,886004448;5,259446144
2023-08-25 00:00:00;3,258750916;6,301541805;3,247134924;0,953575194;0,886876464;5,247128487
2023-08-28 00:00:00;3,292369843;6,416114807;3,285740137;0,972821653;0,89995718;5,310473919
2023-08-29 00:00:00;3,344871044;6,477808475;3,308903694;0,982007384;0,906933665;5,361502647
2023-08-30 00:00:00;3,342108011;6,516587257;3,318340302;0,983757138;0,923502624;5,38261795
2023-08-31 00:00:00;3,317699194;6,403776169;3,203382254;0,934328735;0,889492571;5,204898834
2023-09-01 00:00:00;3,241710901;6,402013302;3,16220355;0,930391908;0,884260416;5,183783531
2023-09-04 00:00:00;3,237566233;6,423165798;3,123598099;0,928204834;0,879899979;5,155629635
2023-09-05 00:00:00;3,226513386;6,306829453;3,125313759;0,928204834;0,879899979;5,182023048
2023-09-06 00:00:00;3,138090611;6,18696785;3,080703497;0,89802283;0,858970821;5,074687958
2023-09-07 00:00:00;3,109537363;6,119986534;3,019792795;0,889711797;0,855482638;5,05005312
2023-09-08 00:00:00;3,13901186;6,142900467;3,049819231;0,904584169;0,867691338;5,122197151
2023-09-11 00:00:00;3,162959337;6,231034756;3,072982073;0,915519655;0,881644249;5,160908222
2023-09-12 00:00:00;3,174012423;6,250423431;3,083276987;0,929079711;0,889492571;5,224254131
2023-09-13 00:00:00;3,18138051;6,273338795;3,038666248;0,924705505;0,880772114;5,146831989
2023-09-14 00:00:00;3,247237206;6,384387016;3,085850477;0,934328735;0,891236663;5,245368958
2023-09-15 00:00:00;3,215920687;6,354421616;3,040382147;0,908958316;0,87728399;5,13803339
2023-09-18 00:00:00;3,173551559;6,306829453;3,048961163;0,900647342;0,868563354;5,106360435
2023-09-19 00:00:00;3,190591812;6,446080208;3,069550753;0,911582887;0,880772114;5,210176945
2023-09-20 00:00:00;3,244934559;6,604720592;3,099576712;0,947888672;0,886004448;5,264724731
2023-09-21 00:00:00;3,229737043;6,602957726;3,135608435;0,9518255;0,878155947;5,343906403
2023-09-22 00:00:00;3,207170963;6,580043316;3,147619247;0,954449892;0,873795688;5,292878151
2023-09-25 00:00:00;3,177696705;6,513061523;3,105581999;0,944389343;0,871615589;5,30733633
2023-09-26 00:00:00;3,163419724;6,495434761;3,175071716;0,941764951;0,872923732;5,404421806
2023-09-27 00:00:00;3,218684196;6,562416553;3,189656019;0,954012573;0,87728399;5,368463993
2023-09-28 00:00:00;3,36191082;6,775699139;3,230835199;0,963635921;0,891236663;5,415209293
2023-09-29 00:00:00;3,332897186;6,795088768;3,247992992;0,962761045;0,888620615;5,433187962
2023-10-02 00:00:00;3,290527821;6,779224396;3,235982418;0,964073241;0,89995718;5,34329319
2023-10-03 00:00:00;3,274409056;6,814477921;3,193087578;0,9518255;0,879028022;5,408017159
2023-10-04 00:00:00;3,244474173;6,721056461;3,175929546;0,952700317;0,871615589;5,382847309
2023-10-05 00:00:00;3,270264149;6,735157967;3,203382254;0,959699035;0,884260416;5,406219006
2023-10-06 00:00:00;3,324607134;6,765123367;3,27630353;0,980695128;0,890364766;5,445772648
2023-10-09 00:00:00;3,235263586;6,680513859;3,239413738;0,9518255;0,87728399;5,336102009
2023-10-10 00:00:00;3,322304726;6,885735989;3,288314104;0,968447447;0,892980874;5,415209293
2023-10-11 00:00:00;3,325528383;7,004549026;3,29946661;0,971071899;0,902573347;5,458357811
2023-10-12 00:00:00;3,303883314;7,018949986;3,284024715;0,984194577;0,906933665;5,422400475
2023-10-13 00:00:00;3,235724211;6,914539337;3,248850822;0,973259091;0,878155947;5,341495514
2023-10-16 00:00:00;3,293751478;6,930740833;3,253140211;0,983757138;0,886876464;5,411612988
2023-10-17 00:00:00;3,290067196;6,97034502;3,249708891;0,985506833;0,885132313;5,422400475
2023-10-18 00:00:00;3,233881712;6,919939518;3,242845535;0,976320982;0,874667764;5,442176342
2023-10-19 00:00:00;3,231579065;6,862333298;3,306329727;0,992068112;0,886876464;5,684890747
2023-10-20 00:00:00;3,183683395;6,786725044;3,260003328;0,975446224;0,887748539;5,663315773
2023-10-23 00:00:00;3,151446104;6,770523548;3,211961269;0,950950682;0,878155947;5,550049782
2023-10-24 00:00:00;3,114603281;6,653511047;3,112445354;0,901084781;0,852430463;5,400825977
2023-10-25 00:00:00;3,187828541;6,687714577;3,115876913;0,910270572;0,856790721;5,400825977
2023-10-26 00:00:00;3,233881712;6,716517925;3,190514088;0,964948118;0,879028022;5,451166153
2023-10-27 00:00:00;3,206249952;6,698515415;3,262577295;0,999504328;0,87728399;5,330708027
2023-10-30 00:00:00;3,287764549;6,754322052;3,313192844;1,037559628;0,848506212;5,350485325
2023-10-31 00:00:00;3,266559362;6,680513859;3,290030003;1,02443707;0,856354654;5,359474659
2023-11-01 00:00:00;3,299073935;6,831730366;3,255714178;1,03056097;0,856790721;5,325314999
2023-11-02 00:00:00;3,3787117;6,873134613;3,246276855;1,051119804;0,869871438;5,393633842
2023-11-03 00:00:00;3,371643543;6,961344242;3,247992992;1,04630816;0,879899979;5,433187962
2023-11-06 00:00:00;3,336301088;6,946942329;3,2754457;1,041934013;0,880772114;5,440379143
2023-11-07 00:00:00;3,318394423;6,952342987;3,229977369;1,036684752;0,868563354;5,408017159
2023-11-08 00:00:00;3,344312191;7,049553394;3,25399828;1,04630816;0,881644249;5,470942974
2023-11-09 00:00:00;3,390021324;7,17556715;3,316624641;1,075615406;0,889492571;5,465549469
2023-11-10 00:00:00;3,401330709;7,110759735;3,308045626;1,076052785;0,87553978;5,467347145
2023-11-13 00:00:00;3,439971685;7,204369545;3,368956327;1,123731494;0,889492571;5,630954266
2023-11-14 00:00:00;3,471543789;7,396990776;3,390403509;1,121106863;0,883388281;5,620167255
2023-11-15 00:00:00;3,45882082;7,400590897;3,441019535;1,108859062;0,879899979;5,632751465
2023-11-16 00:00:00;3,477669954;7,351985931;3,464182854;1,108859062;0,876411796;5,560836792
2023-11-17 00:00:00;3,509242296;7,456397057;3,473619223;1,127230763;0,873795688;5,594996452
2023-11-20 00:00:00;3,519137859;7,458197594;3,51908803;1,147789598;0,879899979;5,681294918
2023-11-21 00:00:00;3,511598587;7,467197895;3,52080369;1,171847582;0,869871438;5,699274063
2023-11-22 00:00:00;3,530918837;7,535605431;3,543967247;1,159162402;0,867691338;5,778379917
2023-11-23 00:00:00;3,544113159;7,600412369;3,56369853;1,153038502;0,896469057;5,771188259
2023-11-24 00:00:00;3,551181555;7,55180788;3,5628407;1,160037279;0,889492571;5,803549767
2023-11-27 00:00:00;3,50547266;7,560807705;3,564556599;1,164411426;0,886876464;5,753209591
2023-11-28 00:00:00;3,562020063;7,728225708;3,594582796;1,179283738;0,903445482;5,843103886
2023-11-29 00:00:00;3,579455376;7,827236652;3,600588083;1,183657885;0,903445482;5,792762756
2023-11-30 00:00:00;3,582282543;7,656217575;3,543967247;1,17228508;0,888620615;5,792762756
2023-12-01 00:00:00;3,616211176;7,701222897;3,527666807;1,179283738;0,892108798;5,789167404
2023-12-04 00:00:00;3,626578093;7,794832706;3,569703817;1,179283738;0,890364766;5,787369728
2023-12-05 00:00:00;3,69443512;7,766031265;3,573135376;1,170535445;0,886004448;5,675901413
2023-12-06 00:00:00;3,728834867;7,748028278;3,513940573;1,150851488;0,879028022;5,629157066
2023-12-07 00:00:00;3,643071175;7,613014221;3,379250765;1,083051443;0,851994455;5,433187962
2023-12-08 00:00:00;3,713284492;7,656217575;3,356945753;1,078239799;0,85504657;5,488922119
2023-12-11 00:00:00;3,714226961;7,643616199;3,353513956;1,085238457;0,840221703;5,469145298
2023-12-12 00:00:00;3,652495861;7,578810215;3,316624641;1,072553277;0,819728494;5,40262413
2023-12-13 00:00:00;3,617153645;7,584210396;3,327777386;1,062930107;0,815368176;5,442176342
2023-12-14 00:00:00;3,660506725;7,535605431;3,244561434;1,009127378;0,809263885;5,303740501
2023-12-15 00:00:00;3,580868959;7,456397057;3,187940359;0,982444882;0,800979435;5,221038342
2023-12-18 00:00:00;3,570030689;7,425793648;3,213676929;0,982444882;0,791386843;5,224633217
2023-12-19 00:00:00;3,574271917;7,436594486;3,199950933;0,981570005;0,791386843;5,224633217
2023-12-20 00:00:00;3,570973158;7,353786469;3,190514088;0,979820371;0,783974349;5,280367374
2023-12-21 00:00:00;3,574743032;7,409592152;3,205955982;0,987256467;0,784846425;5,330708027
2023-12-22 00:00:00;3,588879824;7,414992809;3,193945646;0,9894436;0,780486166;5,330708027
2023-12-27 00:00:00;3,590764761;7,41859293;3,201666594;0,990342259;0,788770676;5,345636368
2023-12-28 00:00:00;3,569559336;7,373588562;3,183650732;0,984500885;0,777433991;5,336426258
2023-12-29 00:00:00;3,562020063;7,404191017;3,196519375;1,00022769;0,776125908;5,33826828
2024-01-02 00:00:00;3,631761551;7,584210396;3,282308817;1,0307827;0,797491193;5,496684551
2024-01-03 00:00:00;3,580868959;7,488800049;3,328635454;1,044262886;0,788334668;5,504053116
2024-01-04 00:00:00;3,656737089;7,614813328;3,392977238;1,073919296;0,802723467;5,636680603
2024-01-05 00:00:00;3,687366724;7,66341877;3,441019535;1,097734213;0,805339634;5,636680603
2024-01-08 00:00:00;3,703388691;7,742628098;3,481340408;1,108967662;0,817548335;5,69010067
2024-01-09 00:00:00;3,667575121;7,573409557;3,369814157;1,089646101;0,809263885;5,586945534
2024-01-10 00:00:00;3,627520561;7,562608719;3,316624641;1,047857642;0,79400295;5,491158485
2024-01-11 00:00:00;3,574743032;7,452795982;3,329493284;1,03932023;0,786154509;5,461685181
2024-01-12 00:00:00;3,582753897;7,459997177;3,354372025;1,033928156;0,789206624;5,581419468
2024-01-15 00:00:00;3,543642044;7,427593231;3,368956327;1,035725474;0,792694867;5,636680603
2024-01-16 00:00:00;3,500760078;7,328583717;3,353513956;1,014157176;0,784410477;5,531683922
2024-01-17 00:00:00;3,453637362;7,285378456;3,285740137;1,006069183;0,770893633;5,40089798
2024-01-18 00:00:00;3,503587484;7,276377201;3,287456036;1,0307827;0,773945808;5,380636215
2024-01-19 00:00:00;3,496519089;7,197168827;3,288314104;1,033928156;0,731651306;5,415634632
2024-01-22 00:00:00;3,519137859;7,355586052;3,358661413;1,049654841;0,746476173;5,493000507
2024-01-23 00:00:00;3,459291935;7,321382523;3,350082397;1,051452279;0,755632699;5,526157379
2024-01-24 00:00:00;3,513954401;7,404191017;3,376677275;1,069425941;0,767841458;5,638523102
2024-01-25 00:00:00;3,421122551;7,281778336;3,293461323;1,036174774;0,7512725;5,29774332
2024-01-26 00:00:00;3,437615395;7,283578873;3,307187557;1,048306942;0,760865092;5,345636368
2024-01-29 00:00:00;3,366459608;7,303380966;3,313192844;1,047857642;0,754760683;5,292216301
2024-01-30 00:00:00;3,44892478;7,753428936;3,401556253;1,08110857;0,766969383;5,279322624
2024-01-31 00:00:00;3,520551682;7,809234142;3,392119408;1,083804727;0,773945808;5,268270016
2024-02-01 00:00:00;3,524792671;7,807434082;3,36209321;1,052800179;0,767841458;5,161430836
2024-02-02 00:00:00;3,655323267;8,066661835;3,356945753;1,052350879;0,771765649;5,179852009
2024-02-05 00:00:00;3,472486258;8,041460037;3,321772099;1,038421512;0,763045132;5,133800507
2024-02-06 00:00:00;3,531861067;8,194475174;3,38611412;1,030333281;0,814932168;5,187220097
2024-02-07 00:00:00;3,464475632;8,088263512;3,350082397;1,012359858;0,827140927;5,119064331
2024-02-08 00:00:00;3,44468379;8,205277443;3,392977238;1,00022769;0,813188136;5,089591026
2024-02-09 00:00:00;3,463532925;8,237680435;3,368956327;0,999329031;0,80621171;5,148537636
2024-02-12 00:00:00;3,491806746;8,325889587;3,36209321;1,026738763;0,834117293;5,277480602
2024-02-13 00:00:00;3,450809717;8,347491264;3,452172279;1,058192372;0,823652744;5,347478867
2024-02-14 00:00:00;3,457878113;8,26828289;3,423861504;1,056395054;0,810135961;5,299585342
2024-02-15 00:00:00;3,459291935;8,138669014;3,402414322;1,035725474;0,824960768;5,32537365
2024-02-16 00:00:00;3,461647987;8,115267754;3,399840593;1,047408342;0,830193102;5,196430683
2024-02-19 00:00:00;3,522436619;8,124268532;3,464182854;1,059540391;0,837169528;5,20932436
2024-02-20 00:00:00;3,581340313;8,189074516;3,517372131;1,055945635;0,840221703;5,271954536
2024-02-21 00:00:00;3,596890688;8,365493774;3,516514301;1,045610785;0,838041604;5,275638103
2024-02-22 00:00:00;3,618096113;8,399698257;3,506219387;1,06987524;0,851994455;5,340110302
2024-02-23 00:00:00;3,613855124;8,48790741;3,52080369;1,072571278;0,844145954;5,35116291
2024-02-26 00:00:00;3,600660801;8,511309624;3,555119514;1,091443419;0,847634137;5,388003826
2024-02-27 00:00:00;3,601131916;8,433901787;3,576567411;1,10087955;0,850250304;5,42300272
2024-02-28 00:00:00;3,636945248;8,388895988;3,574851036;1,098632932;0,840221703;5,45431757
2024-02-29 00:00:00;3,62422204;8,26828289;3,577425003;1,075716734;0,823652744;5,404582024
2024-03-01 00:00:00;3,64919734;8,426701546;3,649488211;1,113910437;0,834117293;5,524315357
2024-03-04 00:00:00;3,634117603;8,47350502;3,688951254;1,125593305;0,835861504;5,588787079
2024-03-05 00:00:00;3,642599821;8,540112495;3,720693111;1,14131999;0,848070264;5,605365753
2024-03-06 00:00:00;3,682183266;8,696728706;3,763588428;1,152553558;0,864639223;5,671679497
2024-03-07 00:00:00;3,751453876;8,864147186;3,757582903;1,170527101;0,86115098;5,66246891
2024-03-08 00:00:00;3,7627635;8,909152031;3,747288465;1,170527101;0,862459064;5,726941586
2024-03-11 00:00:00;3,754752398;8,94335556;3,779888391;1,184007168;0,865511239;5,807991505
2024-03-12 00:00:00;3,824494362;9,176480293;3,790183306;1,206024766;0,880772114;5,894567966
2024-03-13 00:00:00;3,857480288;9,243988037;3,821925163;1,212315559;0,880772114;5,901937008
